date,day_of_week,shift,hour,hours_into_shift,station,headcount,units_processed,uph,target_uph,downtime_minutes,pod_starvation_event,peak_period
2026-03-28,Saturday,Day,9,1,Pick,12,2971,247.6,240,0.6,0,0
2026-03-28,Saturday,Day,9,1,Rebin,13,4556,350.5,300,0.0,0,0
2026-03-28,Saturday,Day,9,1,Pack-Singles,10,2161,216.1,210,0.0,0,0
2026-03-28,Saturday,Day,9,1,Pack-Multis,12,2007,167.2,140,1.9,0,0
2026-03-28,Saturday,Day,9,1,SLAM,13,13443,1034.1,900,0.8,0,0
2026-03-28,Saturday,Day,10,2,Stow,9,1805,200.6,180,0.0,0,0
2026-03-28,Saturday,Day,10,2,Pick,10,2777,277.7,240,1.0,0,0
2026-03-28,Saturday,Day,10,2,Rebin,18,5624,312.4,300,1.0,0,0
2026-03-28,Saturday,Day,10,2,Pack-Singles,9,2114,234.9,210,0.7,0,0
2026-03-28,Saturday,Day,10,2,Pack-Multis,13,2027,155.9,140,0.9,0,0
2026-03-28,Saturday,Day,10,2,SLAM,11,10268,933.5,900,0.2,0,0
2026-03-28,Saturday,Day,11,3,Stow,11,2288,208.0,180,2.0,0,0
2026-03-28,Saturday,Day,11,3,Pick,11,2982,271.1,240,0.0,0,0
2026-03-28,Saturday,Day,11,3,Rebin,13,4266,328.2,300,2.3,0,0
2026-03-28,Saturday,Day,11,3,Pack-Singles,14,3336,238.3,210,0.0,0,0
2026-03-28,Saturday,Day,11,3,Pack-Multis,11,1814,164.9,140,0.7,0,0
2026-03-28,Saturday,Day,11,3,SLAM,10,10758,1075.8,900,1.9,0,0
2026-03-28,Saturday,Day,12,4,Stow,11,2013,183.0,180,1.9,0,0
2026-03-28,Saturday,Day,12,4,Pick,10,2801,280.1,240,1.4,0,0
2026-03-28,Saturday,Day,12,4,Rebin,8,2775,346.9,300,2.0,0,0
2026-03-28,Saturday,Day,12,4,Pack-Singles,13,3165,243.5,210,0.0,0,0
2026-03-28,Saturday,Day,12,4,Pack-Multis,14,2318,165.6,140,0.0,0,0
2026-03-28,Saturday,Day,12,4,SLAM,10,10517,1051.7,900,2.2,0,0
2026-03-28,Saturday,Day,13,5,Stow,11,2408,218.9,180,0.0,0,0
2026-03-28,Saturday,Day,13,5,Pick,9,2125,236.1,240,0.0,0,0
2026-03-28,Saturday,Day,13,5,Rebin,15,5920,394.7,300,1.6,0,0
2026-03-28,Saturday,Day,13,5,Pack-Singles,10,2377,237.7,210,1.9,0,0
2026-03-28,Saturday,Day,13,5,Pack-Multis,8,1236,154.5,140,3.4,0,0
2026-03-28,Saturday,Day,13,5,SLAM,9,8826,980.7,900,1.2,0,0
2026-03-28,Saturday,Day,14,6,Stow,12,2375,197.9,180,1.3,0,0
2026-03-28,Saturday,Day,14,6,Pick,13,4080,313.8,240,1.0,0,0
2026-03-28,Saturday,Day,14,6,Rebin,11,4200,381.8,300,0.4,0,0
2026-03-28,Saturday,Day,14,6,Pack-Singles,9,2211,245.7,210,2.8,0,0
2026-03-28,Saturday,Day,14,6,Pack-Multis,12,1918,159.8,140,0.0,0,0
2026-03-28,Saturday,Day,14,6,SLAM,11,12367,1124.3,900,0.0,0,0
2026-03-28,Saturday,Day,15,7,Stow,11,2170,197.3,180,0.2,0,0
2026-03-28,Saturday,Day,15,7,Pick,12,3346,278.8,240,1.8,0,0
2026-03-28,Saturday,Day,15,7,Rebin,10,2991,299.1,300,1.6,0,0
2026-03-28,Saturday,Day,15,7,Pack-Singles,10,2671,267.1,210,4.0,0,0
2026-03-28,Saturday,Day,15,7,Pack-Multis,15,2210,147.3,140,2.1,0,0
2026-03-28,Saturday,Day,15,7,SLAM,13,13885,1068.1,900,0.7,0,0
2026-03-28,Saturday,Day,16,8,Stow,14,2782,198.7,180,1.4,0,0
2026-03-28,Saturday,Day,16,8,Pick,8,2215,276.9,240,0.8,0,0
2026-03-28,Saturday,Day,16,8,Rebin,12,4039,336.6,300,1.5,0,0
2026-03-28,Saturday,Day,16,8,Pack-Singles,11,2690,244.5,210,0.9,0,0
2026-03-28,Saturday,Day,16,8,Pack-Multis,9,1446,160.7,140,0.0,0,0
2026-03-28,Saturday,Day,16,8,SLAM,9,8302,922.4,900,1.6,0,0
2026-03-28,Saturday,Day,17,9,Stow,11,1820,165.5,180,0.6,0,0
2026-03-28,Saturday,Day,17,9,Pick,14,3517,251.2,240,1.0,0,0
2026-03-28,Saturday,Day,17,9,Rebin,14,4793,342.4,300,2.7,0,0
2026-03-28,Saturday,Day,17,9,Pack-Singles,6,1527,254.5,210,2.2,0,0
2026-03-28,Saturday,Day,17,9,Pack-Multis,16,2288,143.0,140,0.0,0,0
2026-03-28,Saturday,Day,17,9,SLAM,12,11449,954.1,900,2.2,0,0
2026-03-28,Saturday,Night,19,0,Stow,11,2081,189.2,180,2.0,0,0
2026-03-28,Saturday,Night,19,0,Pick,11,2756,250.5,240,2.8,0,0
2026-03-28,Saturday,Night,19,0,Rebin,14,4832,345.1,300,0.9,0,0
2026-03-28,Saturday,Night,19,0,Pack-Singles,7,1555,222.1,210,0.1,0,0
2026-03-28,Saturday,Night,19,0,Pack-Multis,11,1569,142.6,140,1.2,0,0
2026-03-28,Saturday,Night,19,0,SLAM,9,7886,876.2,900,3.0,0,0
2026-03-28,Saturday,Night,20,1,Stow,10,1925,192.5,180,2.6,0,0
2026-03-28,Saturday,Night,20,1,Pick,13,3522,270.9,240,1.7,0,0
2026-03-28,Saturday,Night,20,1,Rebin,13,4571,351.6,300,1.8,0,0
2026-03-28,Saturday,Night,20,1,Pack-Singles,8,1730,216.2,210,2.2,0,0
2026-03-28,Saturday,Night,20,1,Pack-Multis,10,1667,166.7,140,1.1,0,0
2026-03-28,Saturday,Night,20,1,SLAM,12,12460,1038.3,900,0.9,0,0
2026-03-28,Saturday,Night,21,2,Stow,12,2455,204.6,180,0.0,0,0
2026-03-28,Saturday,Night,21,2,Pick,11,2987,271.5,240,1.3,0,0
2026-03-28,Saturday,Night,21,2,Rebin,14,3996,285.4,300,0.0,0,0
2026-03-28,Saturday,Night,21,2,Pack-Singles,13,3096,238.2,210,0.9,0,0
2026-03-28,Saturday,Night,21,2,Pack-Multis,12,1890,157.5,140,0.0,0,0
2026-03-28,Saturday,Night,21,2,SLAM,10,9753,975.3,900,2.6,0,0
2026-03-28,Saturday,Night,22,3,Stow,9,1708,189.8,180,0.8,0,0
2026-03-28,Saturday,Night,22,3,Pick,12,3078,256.5,240,0.4,0,0
2026-03-28,Saturday,Night,22,3,Rebin,14,4322,308.7,300,0.8,0,0
2026-03-28,Saturday,Night,22,3,Pack-Singles,8,1707,213.4,210,2.0,0,0
2026-03-28,Saturday,Night,22,3,Pack-Multis,12,1872,156.0,140,2.0,0,0
2026-03-28,Saturday,Night,22,3,SLAM,16,14594,912.1,900,0.0,0,0
2026-03-28,Saturday,Night,23,4,Stow,9,1647,183.0,180,0.0,0,0
2026-03-28,Saturday,Night,23,4,Pick,12,3350,279.2,240,3.5,0,0
2026-03-28,Saturday,Night,23,4,Rebin,13,4796,368.9,300,0.7,0,0
2026-03-28,Saturday,Night,23,4,Pack-Singles,8,1929,241.1,210,0.0,0,0
2026-03-28,Saturday,Night,23,4,Pack-Multis,10,1551,155.1,140,1.0,0,0
2026-03-28,Saturday,Night,23,4,SLAM,11,9712,882.9,900,1.2,0,0
2026-03-28,Saturday,Night,0,5,Stow,14,2698,192.7,180,0.0,0,0
2026-03-28,Saturday,Night,0,5,Pick,9,2179,242.1,240,1.8,0,0
2026-03-28,Saturday,Night,0,5,Rebin,12,3634,302.8,300,0.0,0,0
2026-03-28,Saturday,Night,0,5,Pack-Singles,12,2525,210.4,210,2.2,0,0
2026-03-28,Saturday,Night,0,5,Pack-Multis,10,1393,139.3,140,1.4,0,0
2026-03-28,Saturday,Night,0,5,SLAM,16,16208,1013.0,900,1.4,0,0
2026-03-28,Saturday,Night,1,6,Stow,12,2026,168.8,180,0.0,0,0
2026-03-28,Saturday,Night,1,6,Pick,6,1726,287.7,240,3.5,0,0
2026-03-28,Saturday,Night,1,6,Rebin,12,3886,323.8,300,0.0,0,0
2026-03-28,Saturday,Night,1,6,Pack-Singles,11,2780,252.7,210,1.4,0,0
2026-03-28,Saturday,Night,1,6,Pack-Multis,10,1313,131.3,140,3.3,0,0
2026-03-28,Saturday,Night,1,6,SLAM,11,9286,844.2,900,0.0,0,0
2026-03-28,Saturday,Night,2,7,Stow,9,1682,186.9,180,1.5,0,0
2026-03-28,Saturday,Night,2,7,Pick,10,2652,265.2,240,1.3,0,0
2026-03-28,Saturday,Night,2,7,Rebin,14,4291,306.5,300,5.8,0,0
2026-03-28,Saturday,Night,2,7,Pack-Singles,10,2061,206.1,210,0.0,0,0
2026-03-28,Saturday,Night,2,7,Pack-Multis,11,1419,129.0,140,1.6,0,0
2026-03-28,Saturday,Night,2,7,SLAM,8,7631,953.9,900,0.0,0,0
2026-03-28,Saturday,Night,3,8,Stow,11,2118,192.5,180,4.7,0,0
2026-03-28,Saturday,Night,3,8,Pick,9,2194,243.8,240,0.1,0,0
2026-03-28,Saturday,Night,3,8,Rebin,10,2926,292.6,300,2.4,0,0
2026-03-28,Saturday,Night,3,8,Pack-Singles,11,2745,249.5,210,1.8,0,0
2026-03-28,Saturday,Night,3,8,Pack-Multis,9,1260,140.0,140,0.0,0,0
2026-03-28,Saturday,Night,3,8,SLAM,13,10634,818.0,900,0.0,0,0
2026-03-28,Saturday,Night,4,9,Stow,10,1896,189.6,180,3.0,0,0
2026-03-28,Saturday,Night,4,9,Pick,14,3503,250.2,240,1.1,0,0
2026-03-28,Saturday,Night,4,9,Rebin,13,3606,277.4,300,0.0,0,0
2026-03-28,Saturday,Night,4,9,Pack-Singles,12,2355,196.2,210,1.1,0,0
2026-03-28,Saturday,Night,4,9,Pack-Multis,12,1718,143.2,140,2.6,0,0
2026-03-28,Saturday,Night,4,9,SLAM,13,11922,917.1,900,0.5,0,0
2026-03-29,Sunday,Day,8,0,Stow,10,2041,204.1,180,5.1,0,0
2026-03-29,Sunday,Day,8,0,Pick,12,3416,284.7,240,0.1,0,0
2026-03-29,Sunday,Day,8,0,Rebin,14,5087,363.4,300,2.4,0,0
2026-03-29,Sunday,Day,8,0,Pack-Singles,12,3107,258.9,210,3.1,0,0
2026-03-29,Sunday,Day,8,0,Pack-Multis,12,1916,159.7,140,2.5,0,0
2026-03-29,Sunday,Day,8,0,SLAM,10,9829,982.9,900,1.1,0,0
2026-03-29,Sunday,Day,9,1,Stow,8,1751,218.9,180,0.0,0,0
2026-03-29,Sunday,Day,9,1,Pick,11,2990,271.8,240,1.3,0,0
2026-03-29,Sunday,Day,9,1,Rebin,11,3777,343.4,300,1.1,0,0
2026-03-29,Sunday,Day,9,1,Pack-Singles,11,2512,228.4,210,2.8,0,0
2026-03-29,Sunday,Day,9,1,Pack-Multis,7,1110,158.6,140,0.5,0,0
2026-03-29,Sunday,Day,9,1,SLAM,12,11155,929.6,900,0.5,0,0
2026-03-29,Sunday,Day,10,2,Stow,11,2447,222.5,180,1.7,0,0
2026-03-29,Sunday,Day,10,2,Pick,9,2399,266.6,240,2.5,0,0
2026-03-29,Sunday,Day,10,2,Rebin,9,3087,343.0,300,1.2,0,0
2026-03-29,Sunday,Day,10,2,Pack-Singles,11,3157,287.0,210,0.6,0,0
2026-03-29,Sunday,Day,10,2,Pack-Multis,12,1828,152.3,140,2.0,0,0
2026-03-29,Sunday,Day,10,2,SLAM,13,12901,992.4,900,1.1,0,0
2026-03-29,Sunday,Day,11,3,Stow,10,1904,190.4,180,2.8,0,0
2026-03-29,Sunday,Day,11,3,Pick,10,2293,229.3,240,3.8,0,0
2026-03-29,Sunday,Day,11,3,Rebin,10,3390,339.0,300,3.7,0,0
2026-03-29,Sunday,Day,11,3,Pack-Singles,11,2626,238.7,210,0.0,0,0
2026-03-29,Sunday,Day,11,3,Pack-Multis,8,1272,159.0,140,1.7,0,0
2026-03-29,Sunday,Day,11,3,SLAM,12,12001,1000.1,900,1.2,0,0
2026-03-29,Sunday,Day,12,4,Stow,8,1709,213.6,180,1.4,0,0
2026-03-29,Sunday,Day,12,4,Pick,15,4142,276.1,240,0.0,0,0
2026-03-29,Sunday,Day,12,4,Rebin,11,3707,337.0,300,1.9,0,0
2026-03-29,Sunday,Day,12,4,Pack-Singles,12,2642,220.2,210,0.0,0,0
2026-03-29,Sunday,Day,12,4,Pack-Multis,12,2119,176.6,140,1.3,0,0
2026-03-29,Sunday,Day,12,4,SLAM,13,14408,1108.3,900,1.6,0,0
2026-03-29,Sunday,Day,13,5,Stow,10,2098,209.8,180,3.0,0,0
2026-03-29,Sunday,Day,13,5,Pick,13,3775,290.4,240,0.5,0,0
2026-03-29,Sunday,Day,13,5,Rebin,11,3763,342.1,300,1.1,0,0
2026-03-29,Sunday,Day,13,5,Pack-Singles,14,2825,201.8,210,1.2,0,0
2026-03-29,Sunday,Day,13,5,Pack-Multis,11,1600,145.5,140,2.2,0,0
2026-03-29,Sunday,Day,13,5,SLAM,10,10091,1009.1,900,4.0,0,0
2026-03-29,Sunday,Day,14,6,Stow,14,3014,215.3,180,1.8,0,0
2026-03-29,Sunday,Day,14,6,Pick,11,3460,314.5,240,2.4,0,0
2026-03-29,Sunday,Day,14,6,Rebin,10,3111,311.1,300,2.1,0,0
2026-03-29,Sunday,Day,14,6,Pack-Singles,11,2390,217.3,210,1.8,0,0
2026-03-29,Sunday,Day,14,6,Pack-Multis,11,1836,166.9,140,1.9,0,0
2026-03-29,Sunday,Day,14,6,SLAM,10,10808,1080.8,900,0.5,0,0
2026-03-29,Sunday,Day,15,7,Stow,11,2148,195.3,180,2.9,0,0
2026-03-29,Sunday,Day,15,7,Pick,11,3261,296.5,240,3.9,0,0
2026-03-29,Sunday,Day,15,7,Rebin,10,2689,268.9,300,2.8,0,0
2026-03-29,Sunday,Day,15,7,Pack-Singles,11,2445,222.3,210,0.3,0,0
2026-03-29,Sunday,Day,15,7,Pack-Multis,11,1893,172.1,140,1.4,0,0
2026-03-29,Sunday,Day,15,7,SLAM,14,14691,1049.4,900,0.7,0,0
2026-03-29,Sunday,Day,16,8,Stow,11,2271,206.5,180,2.4,0,0
2026-03-29,Sunday,Day,16,8,Pick,13,3381,260.1,240,1.5,0,0
2026-03-29,Sunday,Day,16,8,Rebin,13,4189,322.2,300,0.0,0,0
2026-03-29,Sunday,Day,16,8,Pack-Singles,10,2279,227.9,210,2.2,0,0
2026-03-29,Sunday,Day,16,8,Pack-Multis,14,1958,139.9,140,0.3,0,0
2026-03-29,Sunday,Day,16,8,SLAM,11,11537,1048.8,900,0.4,0,0
2026-03-29,Sunday,Day,17,9,Stow,11,1928,175.3,180,1.9,0,0
2026-03-29,Sunday,Day,17,9,Pick,11,2723,247.5,240,0.8,0,0
2026-03-29,Sunday,Day,17,9,Rebin,14,4220,301.4,300,0.0,0,0
2026-03-29,Sunday,Day,17,9,Pack-Singles,14,3194,228.1,210,2.2,0,0
2026-03-29,Sunday,Day,17,9,Pack-Multis,12,1811,150.9,140,0.7,0,0
2026-03-29,Sunday,Day,17,9,SLAM,13,13676,1052.0,900,2.8,0,0
2026-03-29,Sunday,Night,19,0,Stow,14,2627,187.6,180,0.1,0,0
2026-03-29,Sunday,Night,19,0,Pick,11,2987,271.5,240,2.0,0,0
2026-03-29,Sunday,Night,19,0,Rebin,11,3736,339.6,300,1.4,0,0
2026-03-29,Sunday,Night,19,0,Pack-Singles,10,2134,213.4,210,1.8,0,0
2026-03-29,Sunday,Night,19,0,Pack-Multis,11,1488,135.3,140,2.5,0,0
2026-03-29,Sunday,Night,19,0,SLAM,11,11768,1069.8,900,0.0,0,0
2026-03-29,Sunday,Night,20,1,Stow,11,2013,183.0,180,0.0,0,0
2026-03-29,Sunday,Night,20,1,Pick,11,3173,288.5,240,1.4,0,0
2026-03-29,Sunday,Night,20,1,Rebin,10,2797,279.7,300,0.0,0,0
2026-03-29,Sunday,Night,20,1,Pack-Singles,10,2146,214.6,210,0.9,0,0
2026-03-29,Sunday,Night,20,1,Pack-Multis,7,1041,148.7,140,2.7,0,0
2026-03-29,Sunday,Night,20,1,SLAM,15,12523,834.9,900,0.0,0,0
2026-03-29,Sunday,Night,21,2,Stow,10,1944,194.4,180,0.0,0,0
2026-03-29,Sunday,Night,21,2,Pick,15,3861,257.4,240,1.0,0,0
2026-03-29,Sunday,Night,21,2,Rebin,15,4807,320.5,300,1.8,0,0
2026-03-29,Sunday,Night,21,2,Pack-Singles,10,2030,203.0,210,0.3,0,0
2026-03-29,Sunday,Night,21,2,Pack-Multis,16,2501,156.3,140,1.6,0,0
2026-03-29,Sunday,Night,21,2,SLAM,10,10239,1023.9,900,0.0,0,0
2026-03-29,Sunday,Night,22,3,Stow,8,1479,184.9,180,4.1,0,0
2026-03-29,Sunday,Night,22,3,Pick,15,3728,248.5,240,0.2,0,0
2026-03-29,Sunday,Night,22,3,Rebin,8,2580,322.5,300,1.4,0,0
2026-03-29,Sunday,Night,22,3,Pack-Singles,13,3105,238.8,210,0.9,0,0
2026-03-29,Sunday,Night,22,3,Pack-Multis,13,1851,142.4,140,2.0,0,0
2026-03-29,Sunday,Night,22,3,SLAM,10,9935,993.5,900,1.8,0,0
2026-03-29,Sunday,Night,23,4,Stow,12,2438,203.2,180,0.0,0,0
2026-03-29,Sunday,Night,23,4,Pick,9,2266,251.8,240,0.0,0,0
2026-03-29,Sunday,Night,23,4,Rebin,11,3436,312.4,300,3.2,0,0
2026-03-29,Sunday,Night,23,4,Pack-Singles,12,2889,240.8,210,1.7,0,0
2026-03-29,Sunday,Night,23,4,Pack-Multis,10,1511,151.1,140,2.3,0,0
2026-03-29,Sunday,Night,23,4,SLAM,14,13350,953.6,900,0.0,0,0
2026-03-29,Sunday,Night,0,5,Stow,8,1504,188.0,180,0.0,0,0
2026-03-29,Sunday,Night,0,5,Pick,15,4011,267.4,240,0.2,0,0
2026-03-29,Sunday,Night,0,5,Rebin,9,3095,343.9,300,0.0,0,0
2026-03-29,Sunday,Night,0,5,Pack-Singles,9,1912,212.4,210,1.4,0,0
2026-03-29,Sunday,Night,0,5,Pack-Multis,13,2108,162.2,140,2.8,0,0
2026-03-29,Sunday,Night,0,5,SLAM,12,12375,1031.2,900,0.2,0,0
2026-03-29,Sunday,Night,1,6,Stow,8,1467,183.4,180,0.0,0,0
2026-03-29,Sunday,Night,1,6,Pick,10,2394,239.4,240,0.5,0,0
2026-03-29,Sunday,Night,1,6,Rebin,13,4671,359.3,300,0.0,0,0
2026-03-29,Sunday,Night,1,6,Pack-Singles,9,1909,212.1,210,2.3,0,0
2026-03-29,Sunday,Night,1,6,Pack-Multis,11,1563,142.1,140,2.3,0,0
2026-03-29,Sunday,Night,1,6,SLAM,13,12496,961.2,900,0.0,0,0
2026-03-29,Sunday,Night,2,7,Stow,12,2226,185.5,180,0.8,0,0
2026-03-29,Sunday,Night,2,7,Pick,10,2678,267.8,240,1.6,0,0
2026-03-29,Sunday,Night,2,7,Rebin,14,4813,343.8,300,1.9,0,0
2026-03-29,Sunday,Night,2,7,Pack-Singles,10,2361,236.1,210,1.9,0,0
2026-03-29,Sunday,Night,2,7,Pack-Multis,17,2548,149.9,140,2.2,0,0
2026-03-29,Sunday,Night,2,7,SLAM,12,11241,936.8,900,0.8,0,0
2026-03-29,Sunday,Night,3,8,Stow,12,2298,191.5,180,2.9,0,0
2026-03-29,Sunday,Night,3,8,Pick,12,2861,238.4,240,0.7,0,0
2026-03-29,Sunday,Night,3,8,Rebin,9,3094,343.8,300,0.4,0,0
2026-03-29,Sunday,Night,3,8,Pack-Singles,13,2857,219.8,210,1.7,0,0
2026-03-29,Sunday,Night,3,8,Pack-Multis,11,1493,135.7,140,0.0,0,0
2026-03-29,Sunday,Night,3,8,SLAM,15,13971,931.4,900,2.9,0,0
2026-03-29,Sunday,Night,4,9,Stow,14,2460,175.7,180,1.8,0,0
2026-03-29,Sunday,Night,4,9,Pick,12,2660,221.7,240,0.9,0,0
2026-03-29,Sunday,Night,4,9,Rebin,13,3783,291.0,300,0.7,0,0
2026-03-29,Sunday,Night,4,9,Pack-Singles,11,2665,242.3,210,0.0,0,0
2026-03-29,Sunday,Night,4,9,Pack-Multis,13,1797,138.2,140,0.2,0,0
2026-03-29,Sunday,Night,4,9,SLAM,11,10417,947.0,900,2.3,0,0
2026-03-30,Monday,Day,8,0,Stow,14,2743,195.9,180,2.4,0,0
2026-03-30,Monday,Day,8,0,Pick,10,2483,248.3,240,1.9,0,0
2026-03-30,Monday,Day,8,0,Rebin,10,2670,267.0,300,0.0,0,0
2026-03-30,Monday,Day,8,0,Pack-Singles,12,2572,214.3,210,0.0,0,0
2026-03-30,Monday,Day,8,0,Pack-Multis,14,1980,141.4,140,3.2,0,0
2026-03-30,Monday,Day,8,0,SLAM,12,9993,832.8,900,1.9,0,0
2026-03-30,Monday,Day,9,1,Stow,13,2250,173.1,180,0.0,0,0
2026-03-30,Monday,Day,9,1,Pick,12,2678,223.2,240,2.9,0,0
2026-03-30,Monday,Day,9,1,Rebin,11,3698,336.2,300,0.0,0,0
2026-03-30,Monday,Day,9,1,Pack-Singles,12,2772,231.0,210,0.0,0,0
2026-03-30,Monday,Day,9,1,Pack-Multis,11,1496,136.0,140,0.2,0,0
2026-03-30,Monday,Day,9,1,SLAM,12,9820,818.3,900,1.0,0,0
2026-03-30,Monday,Day,10,2,Stow,13,2304,177.2,180,0.0,0,0
2026-03-30,Monday,Day,10,2,Pick,14,3531,252.2,240,0.0,0,0
2026-03-30,Monday,Day,10,2,Rebin,9,2520,280.0,300,2.0,0,0
2026-03-30,Monday,Day,10,2,Pack-Singles,12,2659,221.6,210,0.7,0,0
2026-03-30,Monday,Day,10,2,Pack-Multis,10,1490,149.0,140,0.4,0,0
2026-03-30,Monday,Day,10,2,SLAM,12,9628,802.3,900,0.3,0,0
2026-03-30,Monday,Day,11,3,Stow,14,2393,170.9,180,2.4,0,0
2026-03-30,Monday,Day,11,3,Pick,7,1614,230.6,240,0.9,0,0
2026-03-30,Monday,Day,11,3,Rebin,15,4131,275.4,300,2.2,0,0
2026-03-30,Monday,Day,11,3,Pack-Singles,14,2791,199.4,210,0.6,0,0
2026-03-30,Monday,Day,11,3,Pack-Multis,12,1505,125.4,140,0.5,0,0
2026-03-30,Monday,Day,11,3,SLAM,14,13060,932.9,900,1.0,0,0
2026-03-30,Monday,Day,12,4,Stow,12,2247,187.2,180,2.4,0,0
2026-03-30,Monday,Day,12,4,Pick,10,2657,265.7,240,3.2,0,0
2026-03-30,Monday,Day,12,4,Rebin,13,3669,282.2,300,0.0,0,0
2026-03-30,Monday,Day,12,4,Pack-Singles,11,2319,210.8,210,0.0,0,0
2026-03-30,Monday,Day,12,4,Pack-Multis,12,1831,152.6,140,2.1,0,0
2026-03-30,Monday,Day,12,4,SLAM,10,8499,849.9,900,1.6,0,0
2026-03-30,Monday,Day,13,5,Stow,11,2041,185.5,180,2.1,0,0
2026-03-30,Monday,Day,13,5,Pick,14,3093,220.9,240,1.5,0,0
2026-03-30,Monday,Day,13,5,Rebin,11,3277,297.9,300,2.5,0,0
2026-03-30,Monday,Day,13,5,Pack-Singles,13,2997,230.5,210,1.8,0,0
2026-03-30,Monday,Day,13,5,Pack-Multis,11,1512,137.5,140,0.0,0,0
2026-03-30,Monday,Day,13,5,SLAM,14,12316,879.7,900,2.0,0,0
2026-03-30,Monday,Day,14,6,Stow,13,2136,164.3,180,0.0,0,0
2026-03-30,Monday,Day,14,6,Pick,15,3673,244.9,240,0.3,0,0
2026-03-30,Monday,Day,14,6,Rebin,11,3550,322.7,300,2.6,0,0
2026-03-30,Monday,Day,14,6,Pack-Singles,9,2106,234.0,210,2.6,0,0
2026-03-30,Monday,Day,14,6,Pack-Multis,11,1411,128.3,140,2.8,0,0
2026-03-30,Monday,Day,14,6,SLAM,12,9697,808.1,900,0.9,0,0
2026-03-30,Monday,Day,15,7,Stow,18,3178,176.6,180,0.1,0,0
2026-03-30,Monday,Day,15,7,Pick,9,2379,264.3,240,2.5,0,0
2026-03-30,Monday,Day,15,7,Rebin,14,4187,299.1,300,3.1,0,0
2026-03-30,Monday,Day,15,7,Pack-Singles,10,2081,208.1,210,1.6,0,0
2026-03-30,Monday,Day,15,7,Pack-Multis,14,1963,140.2,140,0.3,0,0
2026-03-30,Monday,Day,15,7,SLAM,12,9341,778.4,900,0.0,0,0
2026-03-30,Monday,Day,16,8,Stow,13,2187,168.2,180,0.8,0,0
2026-03-30,Monday,Day,16,8,Pick,13,3288,252.9,240,2.0,0,0
2026-03-30,Monday,Day,16,8,Rebin,15,4472,298.1,300,1.7,0,0
2026-03-30,Monday,Day,16,8,Pack-Singles,12,2201,183.4,210,2.6,0,0
2026-03-30,Monday,Day,16,8,Pack-Multis,7,902,128.9,140,1.2,0,0
2026-03-30,Monday,Day,16,8,SLAM,10,8366,836.6,900,4.0,0,0
2026-03-30,Monday,Day,17,9,Stow,14,2255,161.1,180,0.5,0,0
2026-03-30,Monday,Day,17,9,Pick,9,2130,236.7,240,0.8,0,0
2026-03-30,Monday,Day,17,9,Rebin,8,2271,283.9,300,1.9,0,0
2026-03-30,Monday,Day,17,9,Pack-Singles,13,2553,196.4,210,0.6,0,0
2026-03-30,Monday,Day,17,9,Pack-Multis,15,1974,131.6,140,2.3,0,0
2026-03-30,Monday,Day,17,9,SLAM,10,8868,886.8,900,0.0,0,0
2026-03-30,Monday,Night,19,0,Stow,9,1442,160.2,180,3.1,0,0
2026-03-30,Monday,Night,19,0,Pick,10,2344,234.4,240,3.5,0,0
2026-03-30,Monday,Night,19,0,Rebin,11,3282,298.4,300,2.0,0,0
2026-03-30,Monday,Night,19,0,Pack-Singles,12,2466,205.5,210,4.0,0,0
2026-03-30,Monday,Night,19,0,Pack-Multis,10,1214,121.4,140,0.0,0,0
2026-03-30,Monday,Night,19,0,SLAM,13,11741,903.2,900,0.4,0,0
2026-03-30,Monday,Night,20,1,Stow,7,1116,159.4,180,2.0,0,0
2026-03-30,Monday,Night,20,1,Pick,11,2486,226.0,240,0.4,0,0
2026-03-30,Monday,Night,20,1,Rebin,14,3999,285.6,300,2.1,0,0
2026-03-30,Monday,Night,20,1,Pack-Singles,12,2429,202.4,210,1.9,0,0
2026-03-30,Monday,Night,20,1,Pack-Multis,10,1336,133.6,140,2.4,0,0
2026-03-30,Monday,Night,20,1,SLAM,14,12059,861.4,900,0.0,0,0
2026-03-30,Monday,Night,21,2,Stow,10,1623,162.3,180,1.5,0,0
2026-03-30,Monday,Night,21,2,Pick,11,2262,205.6,240,0.0,0,0
2026-03-30,Monday,Night,21,2,Rebin,7,1526,218.0,300,1.0,0,0
2026-03-30,Monday,Night,21,2,Pack-Singles,16,3517,219.8,210,0.0,0,0
2026-03-30,Monday,Night,21,2,Pack-Multis,12,1402,116.8,140,0.0,0,0
2026-03-30,Monday,Night,21,2,SLAM,9,7414,823.8,900,0.9,0,0
2026-03-30,Monday,Night,22,3,Stow,12,2102,175.2,180,0.7,0,0
2026-03-30,Monday,Night,22,3,Pick,12,2473,206.1,240,0.0,0,0
2026-03-30,Monday,Night,22,3,Rebin,9,2625,291.7,300,0.7,0,0
2026-03-30,Monday,Night,22,3,Pack-Singles,8,1555,194.4,210,0.0,0,0
2026-03-30,Monday,Night,22,3,Pack-Multis,15,1873,124.9,140,2.2,0,0
2026-03-30,Monday,Night,22,3,SLAM,14,10934,781.0,900,1.3,0,0
2026-03-30,Monday,Night,23,4,Stow,13,2193,168.7,180,1.7,0,0
2026-03-30,Monday,Night,23,4,Pick,9,2086,231.8,240,0.5,0,0
2026-03-30,Monday,Night,23,4,Rebin,12,3563,296.9,300,2.2,0,0
